LocusID,GOterm,GOdesc,Ontology
Solyc04g057880.3.1,GO:0005515,protein binding,MF
Solyc04g057890.3.1,GO:0005515,protein binding,MF
Solyc04g057930.4.1,GO:0004672,protein kinase activity,MF
Solyc04g057940.4.1,GO:0004842,ubiquitin-protein transferase activity,MF
Solyc04g057980.3.1,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",MF
Solyc04g150158.1.1,GO:0003735,structural constituent of ribosome,MF
Solyc04g150159.1.1,GO:0003735,structural constituent of ribosome,MF
Solyc04g058000.2.1,GO:0055114,oxidoreductase process,MF
Solyc04g058040.3.1,GO:0005507,copper ion binding,MF
Solyc04g058070.3.1,GO:0070569,uridylyltransferase activity,MF
Solyc04g058100.3.1,GO:0046872,metal ion binding,MF
Solyc04g058110.3.1,GO:0004672,protein kinase activity,MF
Solyc04g058140.3.1,GO:0005525,GTP binding,MF
Solyc04g058150.3.1,GO:0046872,metal ion binding,MF
Solyc04g058160.2.1,GO:0005509,calcium ion binding,MF
Solyc04g058170.1.1,GO:0005509,calcium ion binding,MF
Solyc04g058180.4.1,GO:0008168,methyltransferase activity,MF
Solyc04g063210.3.1,GO:0008171,O-methyltransferase activity,MF
Solyc04g063230.3.1,GO:0008168,methyltransferase activity,MF
Solyc04g063245.1.1,GO:0005506,iron ion binding,MF
Solyc04g063280.3.1,GO:0005622,intracellular anatomical structure,CC
Solyc04g063290.3.1,GO:0003723,RNA binding,MF
Solyc04g063350.3.1,GO:0016624,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",MF
Solyc04g063360.3.1,GO:0005524,ATP binding,MF
Solyc04g063370.3.1,GO:0004672,protein kinase activity,MF
Solyc04g063380.3.1,GO:0005515,protein binding,MF
Solyc04g064470.2.1,GO:0003677,DNA binding,MF
Solyc04g064480.3.1,GO:0005515,protein binding,MF
Solyc04g064490.3.1,GO:0016757,glycosyltransferase activity,MF
Solyc04g064500.5.1,GO:0003824,catalytic activity,MF
Solyc04g064510.3.1,GO:0003924,GTPase activity,MF
Solyc04g064570.3.1,GO:0042254,ribosome biogenesis,BP
Solyc04g064590.3.1,GO:0004672,protein kinase activity,MF
Solyc04g064610.3.1,GO:0016021,integral component of membrane,CC
Solyc04g064620.4.1,GO:0016021,integral component of membrane,CC
Solyc04g064630.3.1,GO:0016021,integral component of membrane,CC
Solyc04g064670.3.1,GO:0005509,calcium ion binding,MF
Solyc04g064690.5.1,GO:0004601,peroxidase activity,MF
Solyc04g064710.3.1,GO:0055114,oxidoreductase process,MF
Solyc04g064750.2.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g064760.3.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g064790.3.1,GO:0016757,glycosyltransferase activity,MF
Solyc04g064800.4.1,GO:0046872,metal ion binding,MF
Solyc04g064820.3.1,GO:0006904,vesicle docking involved in exocytosis,BP
Solyc04g064860.1.1,GO:0003677,DNA binding,MF
Solyc04g064900.1.1,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",MF
Solyc04g064920.5.1,GO:0005737,cytoplasm,CC
Solyc04g064930.3.1,GO:0016209,antioxidant activity,MF
Solyc04g064940.3.1,GO:0004672,protein kinase activity,MF
Solyc04g070960.3.1,GO:0003677,DNA binding,MF
Solyc04g070970.4.1,GO:0016020,membrane,CC
Solyc04g070990.4.1,GO:0003677,DNA binding,MF
Solyc04g071000.1.1,GO:0004672,protein kinase activity,MF
Solyc04g071030.1.1,GO:0004842,ubiquitin-protein transferase activity,MF
Solyc04g071040.4.1,GO:0046872,metal ion binding,MF
Solyc04g071050.4.1,GO:0003676,nucleic acid binding,MF
Solyc04g071070.2.1,GO:0005199,structural constituent of cell wall,MF
Solyc04g071120.3.1,GO:0004672,protein kinase activity,MF
Solyc04g071130.1.1,GO:0005515,protein binding,MF
Solyc04g071140.3.1,GO:0016831,carboxy-lyase activity,MF
Solyc04g071150.3.1,GO:0005506,iron ion binding,MF
Solyc04g071160.3.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g071270.1.1,GO:0005515,protein binding,MF
Solyc04g071300.3.1,GO:0046034,ATP metabolic process,BP
Solyc04g071400.4.1,GO:0016020,membrane,CC
Solyc04g071410.3.1,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",MF
Solyc04g071430.2.1,GO:0016020,membrane,CC
Solyc04g071440.3.1,GO:0005515,protein binding,MF
Solyc04g071510.3.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g071520.3.1,GO:0005634,nucleus,CC
Solyc04g071540.4.1,GO:0016758,hexosyltransferase activity,MF
Solyc04g071650.4.1,GO:0016020,membrane,CC
Solyc04g071680.2.1,GO:0004672,protein kinase activity,MF
Solyc04g071690.4.1,GO:0003676,nucleic acid binding,MF
Solyc04g071750.4.1,GO:0005515,protein binding,MF
Solyc04g071770.3.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g071780.3.1,GO:0005506,iron ion binding,MF
Solyc04g071790.4.1,GO:0005506,iron ion binding,MF
Solyc04g071800.3.1,GO:0005506,iron ion binding,MF
Solyc04g071805.1.1,GO:0005506,iron ion binding,MF
Solyc04g150164.1.1,GO:0005506,iron ion binding,MF
Solyc04g071850.1.1,GO:0004857,enzyme inhibitor activity,MF
Solyc04g071870.1.1,GO:0004672,protein kinase activity,MF
Solyc04g071880.3.1,GO:0004427,inorganic diphosphate phosphatase activity,MF
Solyc04g071890.4.1,GO:0004601,peroxidase activity,MF
Solyc04g071900.5.1,GO:0004601,peroxidase activity,MF
Solyc04g071920.2.1,GO:0004672,protein kinase activity,MF
Solyc04g072000.5.1,GO:0004568,chitinase activity,MF
Solyc04g072010.3.1,GO:0004181,metallocarboxypeptidase activity,MF
Solyc04g072030.1.1,GO:0005525,GTP binding,MF
Solyc04g162280.1.1,GO:0003677,DNA binding,MF
Solyc04g072032.1.1,GO:0005787,signal peptidase complex,CC
Solyc04g072037.1.1,GO:0004672,protein kinase activity,MF
Solyc04g072039.1.1,GO:0009116,nucleoside metabolic process,BP
Solyc04g072043.1.1,GO:0003676,nucleic acid binding,MF
Solyc04g072045.1.1,GO:0008270,zinc ion binding,MF
Solyc04g072047.1.1,GO:0009555,pollen development,BP
Solyc04g072060.4.1,GO:0003924,GTPase activity,MF
Solyc04g072110.4.1,GO:0005787,signal peptidase complex,CC
Solyc04g072140.4.1,GO:0001522,pseudouridine synthesis,BP
Solyc04g072170.1.1,GO:0008270,zinc ion binding,MF
Solyc04g072180.3.1,GO:0005506,iron ion binding,MF
Solyc04g072220.3.1,GO:0003677,DNA binding,MF
Solyc04g072240.3.1,GO:0016491,oxidoreductase activity,MF
Solyc04g072260.3.1,GO:0005524,ATP binding,MF
Solyc04g072280.3.1,GO:0005507,copper ion binding,MF
Solyc04g072290.3.1,GO:0000145,exocyst,CC
Solyc04g072300.1.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g072330.1.1,GO:0005515,protein binding,MF
Solyc04g072360.2.1,GO:0005515,protein binding,MF
Solyc04g072380.3.1,GO:0009055,electron transfer activity,MF
Solyc04g072390.3.1,GO:0008168,methyltransferase activity,MF
Solyc04g072460.3.1,GO:0006351,DNA-templated transcription,BP
Solyc04g072490.4.1,GO:0003690,double-stranded DNA binding,MF
Solyc04g072500.1.1,GO:0003690,double-stranded DNA binding,MF
Solyc04g072510.3.1,GO:0003690,double-stranded DNA binding,MF
Solyc04g072520.3.1,GO:0003690,double-stranded DNA binding,MF
Solyc04g072530.2.1,GO:0003690,double-stranded DNA binding,MF
Solyc04g072540.3.1,GO:0003690,double-stranded DNA binding,MF
Solyc04g072550.3.1,GO:0003690,double-stranded DNA binding,MF
Solyc04g072560.3.1,GO:0015031,protein transport,BP
Solyc04g072570.3.1,GO:0004672,protein kinase activity,MF
Solyc04g072580.1.1,GO:0003872,6-phosphofructokinase activity,MF
Solyc04g072590.3.1,GO:0005515,protein binding,MF
Solyc04g072700.4.1,GO:0030001,metal ion transport,BP
Solyc04g072740.3.1,GO:0008272,sulfate transport,BP
Solyc04g072760.3.1,GO:0008272,sulfate transport,BP
Solyc04g072770.4.1,GO:0005525,GTP binding,MF
Solyc04g072790.2.1,GO:0016020,membrane,CC
Solyc04g072870.2.1,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",MF
Solyc04g072890.4.1,GO:0005515,protein binding,MF
Solyc04g072900.1.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g072920.5.1,GO:0003824,catalytic activity,MF
Solyc04g073940.4.1,GO:0005515,protein binding,MF
Solyc04g073960.3.1,GO:0016021,integral component of membrane,CC
Solyc04g073980.3.1,GO:0003723,RNA binding,MF
Solyc04g073990.3.1,GO:0005509,calcium ion binding,MF
Solyc04g074000.3.1,GO:0004672,protein kinase activity,MF
Solyc04g074020.2.1,GO:0004672,protein kinase activity,MF
Solyc04g074030.3.1,GO:0004672,protein kinase activity,MF
Solyc04g074040.3.1,GO:0003676,nucleic acid binding,MF
Solyc04g074050.4.1,GO:0004672,protein kinase activity,MF
Solyc04g074060.3.1,GO:0004672,protein kinase activity,MF
Solyc04g074070.2.1,GO:0016021,integral component of membrane,CC
Solyc04g074190.3.1,GO:0003824,catalytic activity,MF
Solyc04g074240.3.1,GO:0045454,cell redox homeostasis,BP
Solyc04g074270.3.1,GO:0005515,protein binding,MF
Solyc04g074290.3.1,GO:0008168,methyltransferase activity,MF
Solyc04g074300.3.1,GO:0003723,RNA binding,MF
Solyc04g074310.4.1,GO:0003676,nucleic acid binding,MF
Solyc04g074330.3.1,GO:0016758,hexosyltransferase activity,MF
Solyc04g074340.3.1,GO:0016758,hexosyltransferase activity,MF
Solyc04g074350.3.1,GO:0016758,hexosyltransferase activity,MF
Solyc04g074380.4.1,GO:0016758,hexosyltransferase activity,MF
Solyc04g074390.3.1,GO:0016758,hexosyltransferase activity,MF
Solyc04g074480.3.1,GO:0003849,3-deoxy-7-phosphoheptulonate synthase activity,MF
Solyc04g074490.3.1,GO:0005515,protein binding,MF
Solyc04g074500.3.1,GO:0004672,protein kinase activity,MF
Solyc04g074530.3.1,GO:0055114,oxidoreductase process,MF
Solyc04g074535.1.1,GO:0055114,oxidoreductase process,MF
Solyc04g074550.4.1,GO:0005739,mitochondrion,CC
Solyc04g074580.1.1,GO:0000786,nucleosome,CC
Solyc04g074630.4.1,GO:0000166,nucleotide binding,MF
Solyc04g074700.4.1,GO:0003677,DNA binding,MF
Solyc04g074710.3.1,GO:0006400,tRNA modification,BP
Solyc04g074750.3.1,GO:0003676,nucleic acid binding,MF
Solyc04g074810.4.1,GO:0046983,protein dimerization activity,MF
Solyc04g074830.1.1,GO:0005543,phospholipid binding,MF
Solyc04g074840.3.1,GO:0006855,xenobiotic transmembrane transport,BP
Solyc04g074850.3.1,GO:0006855,xenobiotic transmembrane transport,BP
Solyc04g074860.4.1,GO:0006855,xenobiotic transmembrane transport,BP
Solyc04g074900.3.1,GO:0003735,structural constituent of ribosome,MF
Solyc04g074910.3.1,GO:0003735,structural constituent of ribosome,MF
Solyc04g074920.2.1,GO:0016757,glycosyltransferase activity,MF
Solyc04g074930.4.1,GO:0016757,glycosyltransferase activity,MF
Solyc04g075000.1.1,GO:0004672,protein kinase activity,MF
Solyc04g076020.3.1,GO:0005515,protein binding,MF
Solyc04g076040.3.1,GO:0005634,nucleus,CC
Solyc04g076050.4.1,GO:0010038,response to metal ion,BP
Solyc04g076090.3.1,GO:0004347,glucose-6-phosphate isomerase activity,MF
Solyc04g076120.3.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g076130.3.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g076140.3.1,GO:0007165,signal transduction,BP
Solyc04g076170.1.1,GO:0016020,membrane,CC
Solyc04g076210.3.1,GO:0016579,protein deubiquitination,BP
Solyc04g076240.3.1,GO:0046983,protein dimerization activity,MF
Solyc04g076280.4.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g076300.4.1,GO:0016020,membrane,CC
Solyc04g076310.4.1,GO:0003777,microtubule motor activity,MF
Solyc04g076350.1.1,GO:0003779,actin binding,MF
Solyc04g076380.4.1,GO:0016491,oxidoreductase activity,MF
Solyc04g076430.3.1,GO:0008318,protein prenyltransferase activity,MF
Solyc04g076450.1.1,GO:0005515,protein binding,MF
Solyc04g076460.4.1,GO:0005515,protein binding,MF
Solyc04g076470.1.1,GO:0005515,protein binding,MF
Solyc04g076480.3.1,GO:0004672,protein kinase activity,MF
Solyc04g076510.3.1,GO:0005515,protein binding,MF
Solyc04g076520.3.1,GO:0005515,protein binding,MF
Solyc04g076530.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g076610.3.1,GO:0003676,nucleic acid binding,MF
Solyc04g076620.4.1,GO:0004842,ubiquitin-protein transferase activity,MF
Solyc04g076750.2.1,GO:0055085,transmembrane transport,BP
Solyc04g076760.2.1,GO:0055085,transmembrane transport,BP
Solyc04g076770.3.1,GO:0004601,peroxidase activity,MF
Solyc04g076780.5.1,GO:0055085,transmembrane transport,BP
Solyc04g076800.3.1,GO:0008270,zinc ion binding,MF
Solyc04g076810.4.1,GO:0004672,protein kinase activity,MF
Solyc04g076820.1.1,GO:0005515,protein binding,MF
Solyc04g076845.1.1,GO:0046983,protein dimerization activity,MF
Solyc04g076870.4.1,GO:0008883,glutamyl-tRNA reductase activity,MF
Solyc04g076880.3.1,GO:0004612,phosphoenolpyruvate carboxykinase (ATP) activity,MF
Solyc04g076920.3.1,GO:0015018,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity,MF
Solyc04g076950.3.1,GO:0006855,xenobiotic transmembrane transport,BP
Solyc04g076970.3.1,GO:0006351,DNA-templated transcription,BP
Solyc04g076990.3.1,GO:0004672,protein kinase activity,MF
Solyc04g077010.4.1,GO:0004672,protein kinase activity,MF
Solyc04g077020.3.1,GO:0003924,GTPase activity,MF
Solyc04g077030.3.1,GO:0005975,carbohydrate metabolic process,BP
Solyc04g077040.3.1,GO:0005975,carbohydrate metabolic process,BP
Solyc04g077060.3.1,GO:0003723,RNA binding,MF
Solyc04g077130.1.1,GO:0003735,structural constituent of ribosome,MF
Solyc04g077150.3.1,GO:0016021,integral component of membrane,CC
Solyc04g077190.4.1,GO:0016798,"hydrolase activity, acting on glycosyl bonds",MF
Solyc04g077210.3.1,GO:0003677,DNA binding,MF
Solyc04g077220.3.1,GO:0003677,DNA binding,MF
Solyc04g077250.4.1,GO:0003824,catalytic activity,MF
Solyc04g077270.4.1,GO:0004672,protein kinase activity,MF
Solyc04g077280.3.1,GO:0004672,protein kinase activity,MF
Solyc04g077290.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g077300.3.1,GO:0004672,protein kinase activity,MF
Solyc04g077330.5.1,GO:0004672,protein kinase activity,MF
Solyc04g077340.3.1,GO:0004672,protein kinase activity,MF
Solyc04g077360.3.1,GO:0004672,protein kinase activity,MF
Solyc04g077370.2.1,GO:0004672,protein kinase activity,MF
Solyc04g077380.2.1,GO:0004672,protein kinase activity,MF
Solyc04g077400.4.1,GO:0016020,membrane,CC
Solyc04g077390.3.1,GO:0004672,protein kinase activity,MF
Solyc04g077440.4.1,GO:0004506,squalene monooxygenase activity,MF
Solyc04g077480.3.1,GO:0046983,protein dimerization activity,MF
Solyc04g077490.3.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g077520.3.1,GO:0003676,nucleic acid binding,MF
Solyc04g077540.4.1,GO:0003777,microtubule motor activity,MF
Solyc04g077580.3.1,GO:0005576,extracellular region,CC
Solyc04g077610.4.1,GO:0004842,ubiquitin-protein transferase activity,MF
Solyc04g077630.4.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g077640.4.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g077650.3.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g077670.3.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g077680.3.1,GO:0005515,protein binding,MF
Solyc04g077720.1.1,GO:0016020,membrane,CC
Solyc04g077730.1.1,GO:0016020,membrane,CC
Solyc04g077755.1.1,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",MF
Solyc04g077760.1.1,GO:0000145,exocyst,CC
Solyc04g077840.2.1,GO:0005515,protein binding,MF
Solyc04g077850.3.1,GO:0005515,protein binding,MF
Solyc04g077870.3.1,GO:0005516,calmodulin binding,MF
Solyc04g077930.4.1,GO:0005515,protein binding,MF
Solyc04g077940.4.1,GO:0003676,nucleic acid binding,MF
Solyc04g077960.1.1,GO:0046983,protein dimerization activity,MF
Solyc04g078040.3.1,GO:0016021,integral component of membrane,CC
Solyc04g078050.3.1,GO:0005669,transcription factor TFIID complex,CC
Solyc04g078090.3.1,GO:0000062,fatty-acyl-CoA binding,MF
Solyc04g078110.1.1,GO:0004252,serine-type endopeptidase activity,MF
Solyc04g078130.4.1,GO:0016020,membrane,CC
Solyc04g078210.3.1,GO:0003723,RNA binding,MF
Solyc04g078230.1.1,GO:0016020,membrane,CC
Solyc04g078240.3.1,GO:0016020,membrane,CC
Solyc04g078250.4.1,GO:0016020,membrane,CC
Solyc04g078270.3.1,GO:0005506,iron ion binding,MF
Solyc04g078290.5.1,GO:0005506,iron ion binding,MF
Solyc04g078310.3.1,GO:0005634,nucleus,CC
Solyc04g078320.4.1,GO:0005515,protein binding,MF
Solyc04g078325.2.1,GO:0005506,iron ion binding,MF
Solyc04g078340.3.1,GO:0005506,iron ion binding,MF
Solyc04g078350.1.1,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",MF
Solyc04g078360.1.1,GO:0005506,iron ion binding,MF
Solyc04g078370.3.1,GO:0005506,iron ion binding,MF
Solyc04g078390.3.1,GO:0005515,protein binding,MF
Solyc04g078410.4.1,GO:0004672,protein kinase activity,MF
Solyc04g078460.3.1,GO:0016787,hydrolase activity,MF
Solyc04g078470.3.1,GO:0005634,nucleus,CC
Solyc04g078490.1.1,GO:0005515,protein binding,MF
Solyc04g078550.3.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g078590.3.1,GO:0004672,protein kinase activity,MF
Solyc04g078610.4.1,GO:0003777,microtubule motor activity,MF
Solyc04g078640.3.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g078650.4.1,GO:0003677,DNA binding,MF
Solyc04g078660.3.1,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",MF
Solyc04g078670.3.1,GO:0003677,DNA binding,MF
Solyc04g078690.3.1,GO:0046983,protein dimerization activity,MF
Solyc04g078700.3.1,GO:0004672,protein kinase activity,MF
Solyc04g078710.3.1,GO:0004252,serine-type endopeptidase activity,MF
Solyc04g078720.1.1,GO:0004252,serine-type endopeptidase activity,MF
Solyc04g078730.1.1,GO:0004252,serine-type endopeptidase activity,MF
Solyc04g078740.2.1,GO:0004252,serine-type endopeptidase activity,MF
Solyc04g078780.3.1,GO:0005515,protein binding,MF
Solyc04g078790.3.1,GO:0046983,protein dimerization activity,MF
Solyc04g078800.3.1,GO:0006629,lipid metabolic process,BP
Solyc04g078820.4.1,GO:0005509,calcium ion binding,MF
Solyc04g078840.3.1,GO:0003700,DNA-binding transcription factor activity,MF
Solyc04g078860.4.1,GO:0004970,ionotropic glutamate receptor activity,MF
Solyc04g078870.4.1,GO:0004672,protein kinase activity,MF
Solyc04g078900.3.1,GO:0005506,iron ion binding,MF
Solyc04g078910.3.1,GO:0045454,cell redox homeostasis,BP
Solyc04g078930.4.1,GO:0003824,catalytic activity,MF
Solyc04g079000.4.1,GO:0015031,protein transport,BP
Solyc04g079030.2.1,GO:0005515,protein binding,MF
Solyc04g079040.4.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g079050.3.1,GO:0016758,hexosyltransferase activity,MF
Solyc04g079060.3.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g079080.2.1,GO:0005509,calcium ion binding,MF
Solyc04g079120.3.1,GO:0003824,catalytic activity,MF
Solyc04g079190.5.1,GO:0016787,hydrolase activity,MF
Solyc04g079200.3.1,GO:0005515,protein binding,MF
Solyc04g079240.3.1,GO:0006629,lipid metabolic process,BP
Solyc04g079250.3.1,GO:0006629,lipid metabolic process,BP
Solyc04g079260.3.1,GO:0006629,lipid metabolic process,BP
Solyc04g079270.4.1,GO:0019867,outer membrane,CC
Solyc04g079290.3.1,GO:0004392,heme oxygenase (decyclizing) activity,MF
Solyc04g079300.3.1,GO:0016787,hydrolase activity,MF
Solyc04g079310.4.1,GO:0003676,nucleic acid binding,MF
Solyc04g079320.5.1,GO:0004852,uroporphyrinogen-III synthase activity,MF
Solyc04g079330.2.1,GO:0004185,serine-type carboxypeptidase activity,MF
Solyc04g079380.1.1,GO:0003735,structural constituent of ribosome,MF
Solyc04g079390.3.1,GO:0043015,gamma-tubulin binding,MF
Solyc04g079400.3.1,GO:0004672,protein kinase activity,MF
Solyc04g079410.3.1,GO:0003697,single-stranded DNA binding,MF
Solyc04g079420.3.1,GO:0043531,ADP binding,MF
Solyc04g079430.4.1,GO:0016020,membrane,CC
Solyc04g079510.3.1,GO:0016020,membrane,CC
Solyc04g079520.3.1,GO:0016020,membrane,CC
Solyc04g079530.3.1,GO:0016020,membrane,CC
Solyc04g079570.1.1,GO:0003677,DNA binding,MF
Solyc04g083160.2.1,GO:0005506,iron ion binding,MF
Solyc04g079590.3.1,GO:0003677,DNA binding,MF
Solyc04g079640.3.1,GO:0005506,iron ion binding,MF
Solyc04g079660.2.1,GO:0005506,iron ion binding,MF
Solyc04g079680.4.1,GO:0005506,iron ion binding,MF
Solyc04g079690.3.1,GO:0004672,protein kinase activity,MF
Solyc04g079700.3.1,GO:0005515,protein binding,MF
